youtube_id,label
VPMDDTzs8zY_000000_000010,blowing_out_candles
IxfeqmkzFVM_000024_000034,playing_violin
QqiH0VtGN88_000031_000041,ripping_paper
6PT-fe-E4q0_000003_000013,mowing_lawn
IjHG73xnORg_000180_000190,playing_guitar
AeFPmJQIjXI_000125_000135,tap_dancing
EwwMpGDv57o_000035_000045,tapping_pen
2we3nSKKXyA_000041_000051,singing
dGoGtxJzeHw_000093_000103,playing_keyboard
dewbSh89uvA_000080_000090,playing_accordion
-XRUhNpUzfU_000229_000239,mowing_lawn
Q30icbO8xDI_000130_000140,playing_drums
-cqvQ7Pzqpk_000003_000013,tapping_pen
bM3On6DjRuU_000026_000036,blowing_out_candles
0P09Z7TU8Co_000001_000011,playing_keyboard
8nQD8Fk4I8c_000015_000025,playing_guitar
cFfZGlKoCpI_000010_000020,playing_bagpipes
KgbebQ62MsY_000005_000015,playing_drums
YbyrOVvISH4_000027_000037,playing_drums
AKMCjfR39P4_000066_000076,playing_clarinet
CN2lxHoMiag_000001_000011,playing_bass_guitar
KvY4DzTGAr4_001165_001175,playing_saxophone
33dhjqPxOb0_000019_000029,playing_accordion
8ZMoHpk6rOw_000109_000119,playing_saxophone
DLf-rv5tMPw_000172_000182,playing_organ
gSqiLG5aDzQ_000002_000012,blowing_out_candles
SCKBXsm4U7Q_000075_000085,playing_bagpipes
4s-NZL-66vg_000051_000061,ripping_paper
gmFzKFvYXGc_000008_000018,playing_violin
HfI4vN2vbHU_000000_000010,bowling
Le3nfKxl898_000057_000067,singing
dMKKPrgy9Cw_000090_000100,playing_piano
XfrGll_vrHA_000117_000127,playing_bass_guitar
2xXK1J4bldA_000009_000019,tapping_pen
JIhszrWERaI_000006_000016,tapping_pen
--4-0ihtnBU_000058_000068,dribbling_basketball
FB5Mz0Fx7vI_000217_000227,playing_bass_guitar
RjJaVOmC4HM_000144_000154,tickling
HMGbz4xnNpc_000000_000010,blowing_out_candles
6IwL_4D7GPA_000435_000445,playing_drums
SSrlJggctsg_000046_000056,playing_xylophone
_fEVs4drYJg_000041_000051,playing_trombone
NIefSgSRbLQ_000020_000030,singing
9oHZiZVLak4_000049_000059,playing_drums
0Bzn7lSvTmA_000027_000037,laughing
IhjR2pF2Tbo_000012_000022,playing_bass_guitar
Bz2CSr3B2Rk_000171_000181,playing_piano
D4jdyQlmEjg_000039_000049,playing_keyboard
9EooVNwSBBY_000093_000103,playing_clarinet
g75G3MU6Wc0_000105_000115,playing_bagpipes
da8AgnG87RU_000005_000015,playing_bagpipes
MJNhaJxs6hk_000014_000024,tickling
YLKab0O_uRw_000247_000257,tapping_guitar
GHoLwz4eGMo_000010_000020,playing_trumpet
d8m8olx56PM_000050_000060,tickling
C1yP3qtqI4o_000129_000139,playing_piano
_tYrTT0CFsE_000306_000316,playing_bass_guitar
4tOLx_0b-D8_000001_000011,playing_harmonica
D2fbTxHEY-g_000047_000057,playing_accordion
-5Tu_wiNnmg_000032_000042,playing_bagpipes
TBW6d0dGfQM_000027_000037,playing_organ
Rx8gjglRtRA_000088_000098,playing_guitar
GaLVOdzB76E_000001_000011,shoveling_snow
R8cRNiyrbRg_000044_000054,tickling
AGFHvNwP09k_000071_000081,playing_clarinet
F3AJIviaz5I_000052_000062,shoveling_snow
BO0geI_2eao_000465_000475,playing_clarinet
BSeIcE4_cwM_000006_000016,playing_bagpipes
MPsSg8mupNA_000295_000305,tickling
Ro9K-rBx_oc_000041_000051,shoveling_snow
P9i3rFpJJTY_000005_000015,singing
ZkvU7sWOcdQ_000294_000304,singing
5veWf2yfKmo_000001_000011,bowling
ER1LmPnwk_4_000030_000040,playing_bagpipes
GNQ5MABEBPk_000013_000023,tapping_pen
EsWXwx2mw1U_000013_000023,playing_clarinet
VcVL8K94NL8_000141_000151,playing_bass_guitar
6Ssgxf164qQ_000001_000011,dribbling_basketball
Rt2ARgaqDeU_000258_000268,playing_trombone
-KHIKaCGKBY_000051_000061,playing_xylophone
dBhZvHATyGU_000047_000057,blowing_nose
gFCo5hZtTw8_000310_000320,tap_dancing
dtuUU1Z6Z20_000121_000131,playing_bass_guitar
TltjZNoYHE4_000009_000019,blowing_out_candles
8UY19BhqS60_000006_000016,playing_trombone
Rn1jiuOyaBo_000005_000015,playing_trumpet
3DlRjkdlwXg_000032_000042,playing_bagpipes
PdBJzLs_78w_000016_000026,singing
P-UM3uGT724_000124_000134,mowing_lawn
VzXeN3RSRiY_000039_000049,playing_trumpet
GQY_-irM3kY_000003_000013,playing_harmonica
8okYJVm3xIE_000002_000012,mowing_lawn
cKDP3W_db7Q_000053_000063,playing_guitar
7Z2Jku5uOLM_000013_000023,playing_harmonica
e6MaYZFq7wM_000202_000212,playing_guitar
cq91JJyrWDM_000106_000116,chopping_wood
O21k3e0t7EY_000318_000328,playing_trumpet
TxJEIpLI_tI_000081_000091,playing_drums
NP-2iqQnnaU_000072_000082,playing_trombone
Vh-KEFKChvs_000047_000057,tapping_guitar
g2M7Frp85Ck_000000_000010,playing_guitar
QGcVSvXpya8_000022_000032,tickling
boTaq9bITFc_000440_000450,playing_clarinet
9DLdkSU-XnA_000387_000397,playing_guitar
Tnd-BCSCEzI_000325_000335,playing_clarinet
-MZkNqTlygo_000002_000012,blowing_nose
P35bh_NLw1E_000141_000151,dribbling_basketball
bAiLWndre1c_000025_000035,playing_harmonica
XIygaS-9OYA_000025_000035,tap_dancing
P73jqhxYYL8_000049_000059,singing
ajeL7G0Dcnc_000033_000043,playing_bagpipes
0hOiHj9oXlQ_000050_000060,ripping_paper
BIgYXaHou2Y_000000_000010,playing_harmonica
0ba6-onhLJU_000045_000055,playing_accordion
Pg4BNaa794I_000097_000107,tapping_pen
INR16ngaL7U_000003_000013,playing_violin
3mJjtBwf5TM_000079_000089,playing_bass_guitar
NqzGxWoTbos_000002_000012,mowing_lawn
PYg-OLViTb8_000012_000022,blowing_out_candles
GsvMY0jPEJo_000020_000030,shuffling_cards
IQmcQKq6efU_000498_000508,playing_harmonica
Pl3PGbWbe7k_000002_000012,playing_xylophone
7cSrmZ42NXQ_000004_000014,mowing_lawn
ecpA3FEKDQ0_000001_000011,playing_xylophone
QzDeZfudQzs_000004_000014,blowing_nose
A0ji81e0lLo_000429_000439,playing_drums
QmPE19B-Jjc_000015_000025,chopping_wood
Ct5nFq7HFgE_000006_000016,singing
3tvUMfsUXmA_000031_000041,playing_harmonica
IA42f7bhJjE_000023_000033,tapping_pen
EVKsIiDRW1c_000042_000052,singing
DUOR9SVeS-U_001077_001087,tap_dancing
88krmc6AxZs_000015_000025,playing_harmonica
Kr0YTbNRV7I_000000_000010,singing
NmQ_EqdJugc_000023_000033,tapping_guitar
HulLjcifBw0_000009_000019,playing_trumpet
ArUDowybhyg_000018_000028,shoveling_snow
0dl1tKbEjYU_000031_000041,blowing_out_candles
-VZ3LiN_qIs_000045_000055,playing_harmonica
RnwidjJiDEE_000105_000115,playing_drums
Gx2kNVKoLig_000098_000108,stomping_grapes
DyUHpPXaNcQ_000060_000070,playing_bass_guitar
7Lr0hAUc2K0_000003_000013,playing_trumpet
11coAznxbec_000029_000039,shoveling_snow
KZLlmypsunc_000000_000010,chopping_wood
V6WQrbauJEQ_000000_000010,shuffling_cards
F3lweUdYZaw_000002_000012,stomping_grapes
QHU5K7JlaDY_000065_000075,playing_bagpipes
5rbKSNBM7lc_000099_000109,singing
UmQbRngbWxA_000051_000061,playing_bagpipes
YrCBGFc3wXg_000440_000450,mowing_lawn
fHaLqCOfEeY_000449_000459,playing_violin
dWJfilciSRc_000057_000067,playing_clarinet
3aOo-NuyJrk_000345_000355,playing_guitar
0MG-iN-w5UY_000000_000010,blowing_out_candles
Rr9rJ-VRdX4_000004_000014,playing_trombone
OxOGZ48fddk_000063_000073,tap_dancing
BxKTdXckyy0_000000_000010,singing
4aHxCVyALOQ_000290_000300,playing_piano
ge8z7moPav4_000272_000282,playing_accordion
CTPjtzHNDVg_000002_000012,playing_piano
EYJwSnmpg1E_000160_000170,bowling
S1l-uC1Wybk_000014_000024,chopping_wood
6kSvXJhW7Vs_000016_000026,playing_harmonica
NXyC8xTFVwQ_000015_000025,blowing_out_candles
RChG8EhtvCI_000180_000190,laughing
bdLok9YLeMs_000029_000039,blowing_out_candles
7drZkEQXN9E_000040_000050,blowing_out_candles
Flll_Piv7AA_000064_000074,playing_guitar
AJfGaxl1Uew_000006_000016,bowling
OSy4oubWBCE_000113_000123,playing_drums
1q1wmYuN4Is_000010_000020,bowling
0zK8NHangy0_000014_000024,shoveling_snow
b-6lg4FCVxI_000027_000037,playing_trumpet
diMPclOCfAY_000046_000056,ripping_paper
8EVeLlCPbfg_000017_000027,playing_bagpipes
P14N0FRXY90_000079_000089,playing_accordion
DhnJyayAHew_000004_000014,playing_saxophone
I11iy2qk--E_000002_000012,blowing_out_candles
cagBxHqLuKA_000011_000021,playing_trumpet
QfVm3gktQtQ_000113_000123,tap_dancing
bZIAfqqaggw_000025_000035,playing_accordion
QLCVCmRVOSM_000016_000026,blowing_out_candles
Bh0jzELdBMo_000188_000198,laughing
Ab8dr2ArHyM_000184_000194,mowing_lawn
FaI4pySjYWo_000067_000077,playing_piano
FBuKCjj0rbk_000128_000138,singing
HsfRQ3o1SaA_000011_000021,tap_dancing
Ll3FiHmpwcY_000001_000011,playing_violin
L9oDsu9r6Sk_000086_000096,chopping_wood
cBLsBwKr1WU_000006_000016,playing_accordion
QauG9Mu12og_000004_000014,mowing_lawn
ZCFx_QbBfUk_000001_000011,bowling
IXP6RxsAGFI_000681_000691,singing
2hp7P_IT6no_000265_000275,playing_saxophone
Yj_ATNIzdsk_000015_000025,tapping_pen
XCnxbzC-3Uw_000023_000033,playing_keyboard
VnsZt84mN7g_000161_000171,playing_harmonica
LMYU0pjOv5o_000027_000037,shuffling_cards
BZ98d3TtEIY_000137_000147,playing_keyboard
bjKx400zfYY_000048_000058,shuffling_cards
cEBjaFVFVRQ_000000_000010,chopping_wood
XVPnW1W9Yww_000011_000021,playing_guitar
WFrJGNWHJRw_000262_000272,bowling
MZzB4ZuLKZk_000000_000010,bowling
L2wmUDTcx50_000002_000012,playing_bagpipes
erXUkE1m8Fs_000006_000016,playing_trumpet
ZF6_xFTJvY4_000086_000096,tap_dancing
L8P95S8C-Kk_000014_000024,dribbling_basketball
dKN7_-UmByk_000006_000016,playing_violin
7mH1wGFdoFg_000065_000075,playing_harmonica
cjXON2zyfG4_000070_000080,playing_xylophone
g828bRhOoig_000005_000015,playing_bagpipes
HW6RKRyZZic_000004_000014,playing_piano
Loz3tO4T0GM_000142_000152,tap_dancing
1QHiPrY2Ric_000038_000048,playing_drums
-kmstKIbdlQ_000012_000022,bowling
c7zqfmJQS-4_000023_000033,tapping_pen
gYi7y2G7g0Y_000078_000088,singing
Uem7FJ9CYws_000010_000020,playing_harmonica
8iKE1c2riXQ_000003_000013,playing_violin
a2qvsMU80HQ_000013_000023,shoveling_snow
MyXXkUyk0SQ_000003_000013,playing_keyboard
Vwhc2xbq4_U_000067_000077,playing_accordion
AJsNC1ZhbGo_000091_000101,playing_trombone
-osau-6p2AU_000027_000037,shoveling_snow
XeicOgLk84k_000103_000113,bowling
8N_93DrPhgU_000004_000014,ripping_paper
ens4xUisrTA_000014_000024,playing_saxophone
5_MfZfOFJ5E_000202_000212,playing_drums
PVNAGGsZqHM_000026_000036,playing_accordion
A7fvumwhdFk_000127_000137,tap_dancing
JYRVSy54UUY_000052_000062,playing_accordion
6iuD3pSgBcw_000190_000200,playing_drums
Q1RFlE5Ge4E_000027_000037,blowing_nose
VzWVpvG-CPM_000001_000011,playing_xylophone
WUYixXZFrkA_000055_000065,playing_organ
N4cwjYyF0Hk_000166_000176,playing_harmonica
5euuCAFSuEA_000093_000103,playing_keyboard
F_jTNT8Nbdw_000042_000052,playing_guitar
PmHGCwR8Gzk_000001_000011,blowing_out_candles
L0pK2X3jVCk_000144_000154,playing_bass_guitar
-V_FhPVS9wc_000037_000047,playing_trombone
cvFE-ypZcBY_000038_000048,playing_violin
hKfRUizWszc_000042_000052,stomping_grapes
JBrrWBOT2KQ_000140_000150,playing_clarinet
CoN4XTQltMc_000030_000040,bowling
ALkjr58zwFI_000172_000182,tapping_guitar
abhuzE1ZmP4_000009_000019,blowing_out_candles
VZZA0Qnp1Uc_000000_000010,mowing_lawn
4yUFEfJeXTc_000065_000075,shuffling_cards
CCy4K52ONZQ_000146_000156,laughing
GlvfqDfvbKA_000024_000034,playing_drums
Gndg9nC_CYM_000048_000058,playing_violin
IOAEvsJb7m4_000104_000114,shoveling_snow
0zGcksqMOcg_000002_000012,shuffling_cards
WF1FfezIizI_000090_000100,playing_keyboard
N15mPfEa5uI_000255_000265,playing_bass_guitar
G82Q_w3Uvrc_000001_000011,playing_trombone
R22n5VSRje4_000061_000071,playing_violin
4CCUqGntMCQ_000199_000209,playing_bass_guitar
GmiIe_8zLOs_000064_000074,shoveling_snow
CM-_H6puPKA_000024_000034,dribbling_basketball
OSOEQ8qJC7Q_000128_000138,playing_clarinet
d8g2n2XeAeA_000022_000032,tap_dancing
dJIfXN1nw6Q_000151_000161,playing_clarinet
5xSbo4gSbQc_000000_000010,ripping_paper
P1Rq9N7hWGo_000266_000276,playing_accordion
Ch9ueFDsjRQ_000000_000010,playing_harmonica
3kLv3c9gK34_000095_000105,playing_saxophone
ACHuHQgocg0_000069_000079,playing_xylophone
hLaWh4pHGp8_000048_000058,tapping_pen
X7-j6Ujd0JY_000002_000012,playing_piano
eICK7M3I9UI_000025_000035,playing_drums
1ajJEcNy7dQ_000053_000063,playing_guitar
QoMs1Oq75Bw_000066_000076,playing_trombone
6trZpf2PV3I_000001_000011,playing_organ
RHdjsLBLEKc_000005_000015,playing_xylophone
338sYfEX5oc_000088_000098,singing
9y8F4V7NJOM_000181_000191,playing_trombone
8mcnjP9Xopw_000068_000078,tickling
LPV-hBXxMMs_000537_000547,playing_guitar
gHUoQvPJd1s_000049_000059,playing_harmonica
YVYGJlh7RXU_000074_000084,tap_dancing
RuX7sq9Ynp8_000024_000034,bowling
RrGX-PpCxAw_000012_000022,playing_bagpipes
TD9uHU6xJd8_000035_000045,tap_dancing
ePbMY8yTLrI_000169_000179,laughing
8qNEeqoNQJM_000004_000014,laughing
1_IWd8KLnGU_000001_000011,shoveling_snow
OcFyTXmJmeA_000023_000033,playing_trombone
fhgiMAW7vGk_000087_000097,playing_keyboard
FgyCBd9Meko_000094_000104,bowling
0GsiopyhDgI_000021_000031,laughing
bNc1XoNgjNk_000144_000154,tapping_pen
Z22prcb34FU_000005_000015,shoveling_snow
2p3ii4YIFFQ_000031_000041,playing_accordion
YgzI20sTAw0_000016_000026,playing_bass_guitar
2RwQanyYYT4_000076_000086,playing_bass_guitar
HRZ-YC3SNqE_000031_000041,tapping_guitar
YmBFmSMFqJw_000000_000010,blowing_out_candles
Q1QbFyO1wwM_000000_000010,tickling
H10qX9BO4Aw_000048_000058,tickling
7Wf6IA_oW-M_000147_000157,singing
DD9zbV_z77c_000015_000025,laughing
Ek1vbZNGHQo_000000_000010,laughing
SO0cRAoa_LA_000128_000138,playing_harmonica
FhA2hNdDP8A_000043_000053,ripping_paper
Bj66DhI3WNU_000017_000027,playing_violin
VRCb1-xYNdY_000001_000011,playing_harmonica
OkYH9GKIS_U_000022_000032,tickling
cJflGm1_THk_000505_000515,playing_trombone
RTmADz0MeLQ_000027_000037,blowing_out_candles
AYze_X76Yyo_000055_000065,laughing
Eyi_twuFALs_000005_000015,playing_trombone
9NjTOyxpakI_000017_000027,playing_trombone
btBW3K1rAws_000054_000064,playing_violin
ElavoYPY-ic_000069_000079,shoveling_snow
NbKGU2QTzqI_000042_000052,singing
QIj28ukDXoA_000014_000024,laughing
EuGsIMVnMfE_000066_000076,playing_violin
5XgL6wRsEt8_000243_000253,playing_bass_guitar
E_-_r_FZ9v8_000150_000160,tapping_pen
OM0Pf6SXvMk_000013_000023,stomping_grapes
Q3V1LSkNpCk_000042_000052,playing_xylophone
eiVLxkAL0p8_000062_000072,playing_clarinet
9lUbrPLhAqY_000004_000014,shoveling_snow
fGQ2XZHo5mQ_000218_000228,stomping_grapes
7tXwTgKC3Zs_000037_000047,playing_accordion
OTqTIp5fN34_000057_000067,tapping_guitar
IsuzoWdToR0_000014_000024,playing_trombone
2QLcIIEuFbU_000063_000073,playing_violin
8YYD5WrR4jE_000063_000073,stomping_grapes
bdxyA8mcfFU_000001_000011,bowling
2gSgsd_CehI_000080_000090,playing_organ
dFi-9zQt2Qk_000006_000016,tap_dancing
C_v9fFZVzLc_000016_000026,playing_saxophone
HhbTyPnFVIg_000056_000066,chopping_wood
_wlHtEJyMrM_000008_000018,tapping_pen
-Qc1tOylcjc_000044_000054,blowing_nose
CTBundA-s2E_000003_000013,bowling
4jRQGQVRqmE_000083_000093,playing_trombone
MutlTHKR2KA_000005_000015,playing_trombone
VOn9ygYGnpc_000001_000011,playing_saxophone
8IqOegVCNKI_000129_000139,singing
7mUqrjjR47A_000002_000012,bowling
8xVbMEE7fAc_000010_000020,playing_saxophone
cXt-BcDR4_0_000486_000496,playing_violin
1r-zf9IibBs_000005_000015,shoveling_snow
beSxl8zMvho_000049_000059,playing_bagpipes
dTaudMBdPEM_000174_000184,playing_clarinet
YvTkhqNmrIw_000027_000037,shuffling_cards
KHn6sQLctIQ_000032_000042,blowing_nose
Jm0eTm1bVWI_000008_000018,mowing_lawn
dVTxLemkqcE_000127_000137,bowling
F-jXp4teUxk_000049_000059,playing_trumpet
C9rJZkZrzGM_000060_000070,playing_harmonica
5ADwsX7jzUk_000303_000313,playing_guitar
J_Hy2yOpeyw_000016_000026,blowing_nose
Xx46E23Kgyk_000170_000180,tapping_pen
asgbvcHBrys_000002_000012,tapping_pen
_pjeHkmsQ_I_000004_000014,mowing_lawn
_qSddHPSDAs_000053_000063,mowing_lawn
Jn7TdLwQRS4_000145_000155,playing_bass_guitar
DCSPU2-MmYY_000291_000301,playing_violin
ICJOBebOwfg_000110_000120,playing_saxophone
_5MtP_LzpQo_000041_000051,shoveling_snow
Y0-wiLHchi4_000018_000028,playing_piano
XyiNfPddwlc_000136_000146,shuffling_cards
9j_wTzmA-Gc_000004_000014,mowing_lawn
0y4zfUP_gd4_000005_000015,playing_xylophone
HgV3fIqofkM_000002_000012,playing_trumpet
eS-RRb6JD_8_000012_000022,blowing_out_candles
bwrf-tZfpn8_000010_000020,playing_drums
NWr0yaQQ4hs_000000_000010,playing_trumpet
_XK4h1NbIIk_000026_000036,stomping_grapes
8l92qPrn6MM_000215_000225,laughing
BF2CrmIq-mY_000009_000019,shoveling_snow
8I3L7jQ0Yos_000001_000011,shuffling_cards
biWm1DCXmI4_000003_000013,playing_harmonica
G65fBJDz9wI_000174_000184,bowling
HiE1XhWVoRI_000078_000088,dribbling_basketball
E5CKdO8SQto_000043_000053,playing_drums
TPwg9YBuCI4_000101_000111,playing_violin
9RtfOdiO7Og_000084_000094,tapping_pen
ga0sA8xSFZE_000119_000129,playing_trombone
Aed9Abmjp_c_000005_000015,blowing_nose
djC-BMcUFjg_000312_000322,playing_drums
5PXIwV9LNzQ_000734_000744,playing_trombone
O0pzowQcQq8_000012_000022,playing_trumpet
28XTaKmiYI8_000001_000011,mowing_lawn
LeSD362G5gk_000095_000105,playing_bagpipes
Rg5emohIMxI_000093_000103,playing_bagpipes
3DxqwkHqVEc_000062_000072,shuffling_cards
M8LiTTMT3V4_000069_000079,laughing
Zk4NfNTB1io_000012_000022,ripping_paper
OdC3xCPpYao_000002_000012,playing_saxophone
df7b012oMvQ_000062_000072,playing_bass_guitar
-ID7HUQnT5g_000010_000020,bowling
3Bm6rwEC0QM_000034_000044,shuffling_cards
7UcbAa86JzE_000001_000011,shoveling_snow
WVxQGjn1Rog_000232_000242,playing_guitar
S-jgTyB3E4A_000001_000011,ripping_paper
eNv5eNMQL8g_000016_000026,blowing_out_candles
PeZQAhttGHQ_000054_000064,playing_organ
5rD8QETPEds_000002_000012,bowling
MT_YAO_LWL4_000000_000010,playing_trombone
dYfMQF0-pHU_000167_000177,playing_violin
87x5e72LlEQ_000014_000024,playing_keyboard
fZS22HDKunk_000012_000022,blowing_nose
4w9-rttQv4Q_000240_000250,singing
eFf_ZpkiinA_000023_000033,laughing
2K8Zo7PVcr4_000001_000011,bowling
8vNw0ZvnKzs_000050_000060,playing_drums
TFbJk0jEcz8_000051_000061,playing_clarinet
d5KrF9YQroI_000004_000014,playing_guitar
SAEdvD73L2o_000034_000044,mowing_lawn
EBG1hQ-Puqg_000602_000612,playing_keyboard
Ejcqrty-cpI_000003_000013,mowing_lawn
HahcVBqbYVU_000230_000240,tapping_pen
W16wbscrUbs_000030_000040,blowing_out_candles
B9TaETbM8Ek_000042_000052,blowing_out_candles
4Gwx-SxXeEY_000011_000021,tapping_pen
8H8BCa-TTws_000011_000021,playing_trombone
WR4MxnrOhOY_000000_000010,playing_bass_guitar
Pka1ONug6g0_000054_000064,laughing
faMGgwNblN4_000075_000085,singing
_uOhm_9yXxs_000007_000017,bowling
ctFwXzohkgI_000073_000083,playing_harmonica
F7cxtOM1fsI_000148_000158,playing_clarinet
-nQBEE7a3wc_000165_000175,mowing_lawn
YBjzG2nH2g0_000016_000026,laughing
3vQrXOHTlkM_000133_000143,tapping_pen
HuZtAJL6UTg_000618_000628,playing_guitar
g6yqRXTbCrU_000002_000012,playing_harmonica
csKSWZhEhc8_000039_000049,playing_trumpet
DLJ_GoUkGy0_000044_000054,laughing
TGQ6LKs2jg0_000004_000014,playing_organ
TdbAav01KsY_000049_000059,playing_violin
82FB476CJw4_000047_000057,playing_bagpipes
3pw9ionLS3M_000003_000013,playing_trombone
XBCtbhfn8Y4_000056_000066,shoveling_snow
DvFkJk4qr6g_000037_000047,stomping_grapes
74Ap4yGLFOI_000000_000010,bowling
d8fFRO4-ZsY_000027_000037,playing_drums
8znubvG5siQ_000000_000010,playing_organ
R-BfixOEL68_000011_000021,bowling
5QldD-AOPD4_000000_000010,playing_accordion
2W0uj90TZbk_000127_000137,playing_clarinet
9375CFtXu6E_000018_000028,tapping_guitar
5y5qV9GMZDA_000090_000100,playing_trombone
GY7xiWElF1Q_000001_000011,laughing
PmRqw4_zzsg_000193_000203,playing_trombone
gW3VJKTbkQY_000002_000012,playing_xylophone
Ad-crKWqT1o_000035_000045,playing_bagpipes
YNBy52lJC0A_000000_000010,playing_violin
1q_UpMrKuYM_000069_000079,playing_accordion
d_9jLqW9VkU_000117_000127,playing_guitar
J5gkj32rjB8_000033_000043,playing_trombone
Wm_p534ORhU_000197_000207,singing
NcVEjgFKeTE_000003_000013,mowing_lawn
b9X-29-ueG0_000044_000054,shoveling_snow
UYmcmIgL1yA_000015_000025,shuffling_cards
NSeWXu4UfaY_000000_000010,blowing_out_candles
2W5r_4IYqSE_000017_000027,blowing_out_candles
-q_FT4Jt23A_000112_000122,shoveling_snow
-A-VnQIVFLo_000122_000132,tap_dancing
0PzeNynP79g_000062_000072,tickling
QJ_W3L7tGaA_000032_000042,blowing_out_candles
cADg2xg8P30_000497_000507,playing_clarinet
EgX6-ptNFLc_000054_000064,playing_violin
5IHQy8QyK-g_000008_000018,playing_keyboard
Zv82el8kCEs_000471_000481,playing_bass_guitar
N3hyzhICYK4_000044_000054,tapping_pen
-RtyF_Vqld0_000368_000378,mowing_lawn
3QlcUCJzvYU_000034_000044,tapping_guitar
BvZCUVFAVy4_000028_000038,tap_dancing
VhTSossvL4U_000009_000019,playing_xylophone
goPrGwjoYaY_000004_000014,blowing_out_candles
XuqUxwB6y3M_000035_000045,dribbling_basketball
0DGFWeWk_gk_000057_000067,playing_trumpet
Dx6pM3qtxNw_000003_000013,tickling
UeW9nNF_gAQ_000000_000010,stomping_grapes
gqvwHs0kX9c_000039_000049,playing_saxophone
LUsOnoJI8Fk_000196_000206,playing_bagpipes
SAm-mhHBlCQ_000001_000011,playing_trombone
E5KAQSxDWr0_000017_000027,singing
B-Y_6VBAGIY_000159_000169,dribbling_basketball
JKuNLgnLNWY_000153_000163,stomping_grapes
CGkk4M4P6OQ_000196_000206,tap_dancing
Mx1jQd5eKX8_000169_000179,tapping_pen
Cjtg7qJGGUQ_000025_000035,blowing_out_candles
OKDabP5SWOQ_000019_000029,playing_violin
UWTdFs4EhEQ_000000_000010,mowing_lawn
1UHpOrualJc_000054_000064,tap_dancing
8v1N_S-wkAI_000002_000012,chopping_wood
Y3nNgn3aJ54_000071_000081,singing
eL-4sk8q6BE_000064_000074,playing_piano
E5oNOXT6cgI_000040_000050,shuffling_cards
KK-ezzq32OI_000000_000010,blowing_out_candles
VPLZGrTUqRM_000000_000010,playing_organ
_q3IwfTuAbk_000225_000235,stomping_grapes
Z3M-DNgbKYs_000001_000011,bowling
NDkpoF5YGYg_000072_000082,shuffling_cards
Uh9_cAoMJb0_000007_000017,playing_keyboard
WnV0O7xAmcs_000006_000016,mowing_lawn
5Qzd3NVxphs_000174_000184,playing_violin
HJmzNwJRizU_000130_000140,playing_bagpipes
Q_8uLHHT5XA_000056_000066,playing_keyboard
8NEmTF7L-q4_000016_000026,dribbling_basketball
1Y3YpULFdjE_000105_000115,playing_piano
ZNiR_EQLaKc_000000_000010,bowling
ATiIa9DOsjM_000000_000010,playing_trumpet
HomCQVBXvn8_000088_000098,chopping_wood
Fcdz7JtHJL0_000065_000075,shoveling_snow
HGgFLu4tsu8_000065_000075,dribbling_basketball
G2Ln92xOHUc_000051_000061,playing_bagpipes
7h_2bcQTfho_000059_000069,playing_piano
4T4lCXa5Xjg_000100_000110,shuffling_cards
PgA2OPsw-4w_000091_000101,playing_clarinet
4TqcIXT9Brg_000159_000169,playing_drums
XpDA4fpNEPY_000019_000029,laughing
9CcR70AQNvY_000012_000022,tapping_guitar
bBDhiqu42N0_000027_000037,tapping_guitar
OVuayKjrU68_000002_000012,shuffling_cards
LZ7ofNc4Db4_000004_000014,shoveling_snow
_YJjA-4zs84_000154_000164,stomping_grapes
9k4s2Hby6eA_000016_000026,playing_violin
JrVfkI_V6K8_000095_000105,playing_organ
-6y3YkJOxy8_000195_000205,playing_organ
fsUgXZ0n6wQ_000012_000022,playing_guitar
HwuGaslIi8M_000000_000010,singing
H2OJQQQ4i-I_000022_000032,mowing_lawn
NNu2z-HEJgk_000000_000010,tapping_pen
Mx_ZYrNzu64_000014_000024,playing_xylophone
RqDmt8OMvSE_000041_000051,singing
URZNBK-e1is_000079_000089,chopping_wood
VWEgaytDGSU_000044_000054,playing_bagpipes
d1uHVsRPC1k_000271_000281,playing_guitar
HVzq2uUb8CU_000025_000035,tap_dancing
Kou8peNYiTI_000098_000108,playing_saxophone
9E2anVW4Tdc_000047_000057,playing_clarinet
6hsOVkC7hxA_000004_000014,chopping_wood
7T7hfxQRNBk_000000_000010,bowling
C_N7THEohFU_000023_000033,playing_piano
0GWM3flz3ic_000147_000157,tap_dancing
8dSGTJm47tg_000188_000198,playing_saxophone
ItrknzFb4yw_000048_000058,playing_trumpet
Qvf9Nbpw348_000325_000335,playing_trombone
LGvp5F9c17U_000167_000177,playing_keyboard
HqVupuaRe4E_000082_000092,playing_clarinet
KuyQ6gnQrzk_000048_000058,mowing_lawn
3zmimG6awt4_000001_000011,playing_harmonica
C54jAu2YS9Y_000112_000122,laughing
69BdEoiBGQ0_000013_000023,blowing_out_candles
c7DDmGOqgsw_000064_000074,dribbling_basketball
XdXx78J41Qw_000047_000057,playing_organ
8AfiSowtuiA_000082_000092,playing_accordion
aQr3dE6XaYU_000007_000017,playing_drums
4aGZp7sVzF0_000049_000059,playing_xylophone
9u6iriKgmC4_000043_000053,blowing_out_candles
1FKzeLuDANE_000045_000055,tap_dancing
4XrvboYXcTE_000025_000035,playing_guitar
1_U8ATiH2gM_000122_000132,tickling
